track_name,artists,album_name,track_genre,valence,energy,emotion_id
Avaz Avaz,Lil Zey,Kara Tiyatro,turkish,0.0767,0.474,4
Keyif Pezevengi (feat. Ezhel),Anıl Piyancı;Artz;Ezhel,Batı Yakası,turkish,0.836,0.787,3
Bin Defa,Aspova;Motive,Matrix (Red),turkish,0.625,0.575,3
Bahane,Candan Erçetin,Melek,turkish,0.861,0.692,3
Dondu Puşt,Ati242,Dondu Puşt,turkish,0.813,0.499,6
BANA Bİ'ŞEY OLMAZ,Asil Slang;Zen-G;Tahribad-ı İsyan,RAKSGELE,turkish,0.416,0.437,4
Ruhum Boğaziçi,TNK,Kanatlarımdan Tutma,turkish,0.688,0.709,3
BANA DİK DİK BAKMA,Keişan;Anıl Piyancı,12,turkish,0.191,0.508,0
Artık Anlamıyorum,Şanışer,Onuncu Gün,turkish,0.398,0.804,0
Modern Zamanlar,Son Feci Bisiklet,Vesaire,turkish,0.409,0.75,0
İlk Kural Saygı,Killa Hakan;Ezhel;GRiNGO,Fight Kulüp,turkish,0.587,0.846,3
Sagopa Yaşlı Planet,Sagopa Kajmer,Romantizma,turkish,0.561,0.564,3
Intro,Şehinşah,666,turkish,0.126,0.706,0
Babam Oğlum,Şebnem Ferah,Kelimeler Yetse,turkish,0.287,0.581,0
Hiç mi Özlemedin,Zakkum,"Duble, Vol. 1",turkish,0.429,0.398,4
Hayırsız Evlat,Kayra,Hayırsız Evlat,turkish,0.811,0.811,3
Baksana Talihe,Ajda Pekkan,Ajda Pekkan Box Set,turkish,0.872,0.715,3
Sendeliyorum,Şehinşah,666,turkish,0.695,0.742,3
Yazamam Ecele,Şanışer,Otuzuncu Gün,turkish,0.355,0.763,0
Biraz Ayrılık,Gökhan Türkmen,Biraz Ayrılık,turkish,0.606,0.821,3
Duymak İstiyorum,Cem Adrian,Gökyüzümün Yıldızları,turkish,0.146,0.369,4
Pişmanım,Asya,Masum,turkish,0.32,0.442,4
Yarım,Gece,Gece,turkish,0.308,0.845,0
Kara Gözlü Çingenem,Kibariye,Bir Duygudur Kibariye,turkish,0.518,0.628,3
Gregoryen,Sokrat St;Beta Berk Bayındır,Grafomani,turkish,0.42,0.525,0
Kalender,Stabil,Kalender,turkish,0.175,0.564,0
Aşkım Diyorum,Tan Taşçı,İşaret,turkish,0.733,0.749,3
Ciro,Ceg;Ati242,DMT,turkish,0.861,0.683,3
9 MM,Ati242;Massaka,DIPSOMANIA,turkish,0.649,0.799,3
Düş O Zaman,No.1;Azap HG,Düş O Zaman,turkish,0.257,0.625,0
O'nun Vedası,Yaşar,Divane,turkish,0.281,0.568,0
Nasır (Live @ Zorlu PSM),Melike Şahin,Merhem: İlk Konserler (Live),turkish,0.523,0.478,6
Payiz,Taladro;Canfeza,Dem,turkish,0.327,0.637,0
Farzet,Nalan,Usul Usul,turkish,0.449,0.537,0
"Nefes Al Zombi, Pt. 2",No.1,Siyah Bayrak,turkish,0.757,0.857,3
Hepsi Benim 2 (feat. DJ Artz),Şehinşah;DJ Artz,DEEV (Deluxe Edition),turkish,0.583,0.922,3
Kalmalısın,Barış Kocatürk,Kesin Kesiktir,turkish,0.687,0.645,3
Yalan,Kurban,Kurban,turkish,0.783,0.965,3
Eninde Sonunda,Yedinci Ev,Şimdi,turkish,0.894,0.753,3
Beni Bu Koca Şehirde Yalnız Bırakma,Nazan Öncel,Hayvan,turkish,0.757,0.809,3
Veda Busesi,Pera,En Güzel Mevsimim,turkish,0.356,0.484,4
Bafi,Ceg,Trapanasyon,turkish,0.662,0.639,3
Hergün Bela Devam,Cash Flow,Suç Sokağı Sakinleri,turkish,0.105,0.689,0
Enderground,Norm Ender,Enderground,turkish,0.913,0.65,3
Senin de Aşkın Yalanmış - Akustik,Emre Kaya,Senin de Aşkın Yalanmış (Akustik),turkish,0.375,0.497,4
Beni Kaybettin Artık,Kamuran Akkor,Sev Yeter,turkish,0.483,0.684,0
Yolu Yok (feat. Zerrin),Serhat Durmus;Zerrin,Yolu Yok (feat. Zerrin),turkish,0.13,0.632,0
Artık,Şam;Ohash,P.O.P Mixtape pt.2,turkish,0.486,0.486,4
Ölüm Aklımı Çelmek Üzere,Şanışer;Sezgin Alkan,LUDOVICO II,turkish,0.119,0.438,4
My Neck My Back,Sözer Sepetçi;Samet Yıldırım,My Neck My Back,turkish,0.299,0.847,0
Safe With You,Serhat Durmus;Camilia,Safe With You,turkish,0.093,0.613,0
Karolina,Kum,Karolina,turkish,0.459,0.516,0
Bir Sigara,Aspova,S P A C E,turkish,0.493,0.613,0
Ailem İçin,Şam,P.O.P Mixtape pt.1,turkish,0.351,0.534,0
Bir Kız Bana Emmi Dedi,Kaan Tangöze,Gölge Etme,turkish,0.146,0.213,4
Benim Olsan Sen,MAW;Myndless Grimes,BUZ,turkish,0.146,0.537,0
Astronaut in the Ocean,Barlas & Mert;Yoelle,Astronaut in the Ocean,turkish,0.172,0.841,0
Hadi Yaparsın,Şehinşah,Hadi Yaparsın,turkish,0.397,0.509,0
Her Şey Sen,Yaşlı Amca,Akşamüstü,turkish,0.557,0.839,3
1500,Mert Demir;Tolga Akdoğan,1500,turkish,0.735,0.789,3
Sahici,Deniz Seki,Sahici,turkish,0.711,0.614,3
Beni hatırla,Nazan Öncel,Yan Yana Fotoğraf Çektirelim,turkish,0.621,0.629,3
Daha Neler,Çağrı Sinci,Kayıp Şarkılar,turkish,0.729,0.626,3
Işporta Holding,Stap,Işporta Holding,turkish,0.438,0.781,0
Kuytu Köşelerde,Şanışer,Umut,turkish,0.14,0.376,4
Reptilian,Hidra,Reptilian,turkish,0.15,0.83,0
Aşk Bitti,Melike Şahin,Ezginin Günlüğü 40 Yıllık Şarkılar,turkish,0.457,0.352,4
Yüreğim Ellerinde,Nova Norda,Paralel Evrende Dünya Tarihi,turkish,0.0502,0.375,4
Şimdi,Yedinci Ev,Şimdi,turkish,0.577,0.594,3
Yavrum,Batuflex,Okkey EP,turkish,0.147,0.435,4
Dandini Dandini Dastana,Sertab Erener,İyiliğe Ninniler,turkish,0.275,0.233,4
Tesadüf Aşk,Sertab Erener,Tesadüf Aşk,turkish,0.308,0.479,4
Hüzün Kovan Kuşu,Cem Adrian,Hüzün Kovan Kuşu,turkish,0.19,0.318,4
Arada Bir,Dört X Dört,Hayır,turkish,0.323,0.815,0
Sal Gitsin,Sagopa Kajmer,Sarkastik,turkish,0.67,0.735,3
Haktan,Niran Ünsal,Haktan,turkish,0.352,0.453,4
Nwa,Motive,"M.O.B Mixtape, Vol. 1",turkish,0.728,0.783,3
Acılara Tutunmak,Haluk Levent,Trilogy,turkish,0.59,0.74,3
Sensiz N'aparım Ben,KÖFN,Tepeler,turkish,0.675,0.394,6
Gülü Soldurmam,Kibariye,Gülü Soldurmam,turkish,0.532,0.638,3
Çayımın Şekeri,Ayna,20. Yıl (1. Bölüm),turkish,0.692,0.89,3
Toz Konduramazsın,Mode XL,Serseri Serbest Stili,turkish,0.218,0.204,4
Hatıran Yeter,Gülden Karaböcek,Hatıran Yeter (1990-1991 Folk Kayıtları),turkish,0.467,0.752,0
Uğruna Savaşlar Verilmiş Gibisin,Yiğit Seferoğlu,İnorganik Şehir Müziği,turkish,0.61,0.589,3
Kedi,Melek Mosso,Kedi,turkish,0.645,0.703,3
Akşam Oldu Hüzünlendim Ben Yine,Müzeyyen Senar,Esiri Zülfünüm,turkish,0.349,0.471,4
Fare Kapanı,Allame,Fare Kapanı,turkish,0.81,0.825,3
Risk,Motive,Makaveli (Deluxe),turkish,0.503,0.61,3
Tanrı,Ceg,Trapanasyon,turkish,0.238,0.625,0
Al Sevgilim Kanser Ol Bununla,Saian,Dilimizi Biliyor,turkish,0.792,0.652,3
Onlar Bizi Dinlerler,Yüksek Sadakat,Renk Körü,turkish,0.636,0.793,3
İkimiz de Yorgunuz,Zakkum,Bir Gece Yarası,turkish,0.532,0.582,3
Destina - Yeni Türkü Zamansız,Hayko Cepkin,Destina (Yeni Türkü Zamansız),turkish,0.0477,0.641,0
Mesele2,Stabil,Stabil,turkish,0.678,0.515,3
Son Verdim Kalbimin İşine,Seyyal Taner,Son Verdim Kalbimin İşine,turkish,0.778,0.555,3
Eylül Akşamı,Linet,Yorum Farkı,turkish,0.235,0.594,0
My Name Is Tokyo,Ilkan Gunuc;Emrah Turken,My Name Is Tokyo,turkish,0.393,0.81,0
Olmaz Böyle Şey,Hepsi,Hepsi İki,turkish,0.756,0.508,3
Bana Masal Anlatma,Stap,Size XXL,turkish,0.825,0.79,3
Kadın,Birsen Tezer,Kadın,turkish,0.251,0.467,4
Ihtan (feat. Şehinşah & Ezhel),Artz;Şehinşah;Ezhel,İşin Mutfağı,turkish,0.475,0.59,0
Flowjob,Ati242;Zen-G,Flowjob,turkish,0.449,0.658,0
Zindan,Ahiyan,Zindan,turkish,0.515,0.519,3
Output Nr.1 – Varoş,Vio,Output Nr.1 – Varoş,turkish,0.443,0.784,0
Çıkmadın Aklımdan,Asil Slang,Çıkmadın Aklımdan,turkish,0.11,0.53,0
Hepsi Geçecek,Khontkar,Trap Kont 2.5,turkish,0.167,0.57,0
Sabah Bastı Geceyi (Savaş Çocukları Part 2),Ceza,Rapstar,turkish,0.727,0.767,3
Suikast,Cash Flow;Gekko G,Suikast,turkish,0.353,0.642,0
Zor,maNga,Zor,turkish,0.238,0.816,0
Hiç Uğraşma,Khontkar,Hiç Uğraşma,turkish,0.647,0.672,3
Renkler (Sü),No.1,Renkler (Sü),turkish,0.22,0.266,4
Ay,Elyas & Taha,Ay,turkish,0.313,0.146,4
Boşver - 2020 Remastered,Redd,Gecenin Fişi Yok (Akustik),turkish,0.335,0.58,0
Ben Bu Kafayla Napıcam,İkiye On Kala,Yaka Faça,turkish,0.355,0.338,4
Nasıl Düştüm Bu Derde,Güney Marlen,Boş Lunapark,turkish,0.478,0.414,4
Ara Sıra Bazı Bazı,Nilüfer;Malt,12 Düet,turkish,0.466,0.894,0
Wind Brought,Evgeny Grinko,Outtakes,turkish,0.155,0.0663,4
Gidin,Peyk,Suluşaka,turkish,0.394,0.532,0
İstediğin Buysa,110,Sıfır,turkish,0.366,0.622,0
Zehir,Hidra,Zehir,turkish,0.727,0.791,3
Arkadaş (feat. DJ Artz),Şehinşah;DJ Artz,DEEV (Deluxe Edition),turkish,0.324,0.76,0
Yanmışım Sönmüşüm Ben,Sezen Aksu,Bahane,turkish,0.825,0.819,3
Mikrofon Biznezz,Cash Flow,Gayri Meşhur,turkish,0.716,0.85,3
Bir çok Kez Öldüm,Sagopa Kajmer,Ahmak Islatan,turkish,0.504,0.606,3
Kusura Bakmasınlar,Jehan Barbur,Kusura Bakmasınlar,turkish,0.373,0.577,0
Adresi Biliyorsun,Nalan,Adresi Biliyorsun,turkish,0.811,0.893,3
Görmüyorsun,Hayko Cepkin,Sakin Olmam Lazım,turkish,0.653,0.637,3
Ayrılacağım,Ferdi Tayfur,Zengin Olursam,turkish,0.493,0.517,0
Kardeşin Duymaz,Zülfü Livaneli,"Bütüneserleri, Vol. 6 (Günlerimiz)",turkish,0.39,0.423,4
Mat,Defkhan;Rota,Besdokuz,turkish,0.875,0.767,3
Kurtulamadım,Ahiyan,SAKLAYANLARDANIM,turkish,0.262,0.418,4
Çoban Yıldızı (feat. Hayko Cepkin),Hayki;Hayko Cepkin,OL,turkish,0.719,0.727,3
Tepecikli,Kibariye,Anlayamazsın,turkish,0.712,0.608,3
Konuşamıyorum (Sazlıklardan Havalanan),İlhan İrem,Dünden Yarına,turkish,0.562,0.536,3
Davam,Motive,Makaveli (Deluxe),turkish,0.247,0.759,0
Her Şey Bitmedi Bitemez,Rana Alagöz;Selçuk Alagöz,Biz Sizin Şarkılarınızla Büyüdük,turkish,0.648,0.727,3
Ruhun Sarışın,Teoman,Rock and Roll,turkish,0.405,0.708,0
Benim Annem Güzel Annem,Sertab Erener;Öykü Karayel,İyiliğe Ninniler,turkish,0.353,0.185,4
Kadınlar,Hidra,Hedefte,turkish,0.463,0.804,0
Adını Tek Geçerim,Ferhat Göçer,Bana Aşkı Yaşat,turkish,0.875,0.856,3
Çirkin Olunca,Barış Kocatürk,Kesin Kesiktir,turkish,0.51,0.525,3
Ölüme İnat 2,Hidra,Holigan,turkish,0.26,0.832,0
Ortaya Karışık,Stabil,Stabil,turkish,0.652,0.687,3
Dert Bende Derman Sende,Ajda Pekkan,Hoşgör Sen,turkish,0.748,0.521,3
Sen Ateş Ol Ben Yanayım,Ferhat Tunç,Her Mevsim Bahardır,turkish,0.502,0.463,6
Deniz Koydum Adini,Metin Kemal Kahraman,Deniz Koydum Adini,turkish,0.279,0.375,4
M.,Anıl Emre Daldal,M.,turkish,0.444,0.366,4
Feel (feat. Sena Sener) - Radio Edit,Mahmut Orhan;Sena Şener,Feel (feat. Sena Sener) [Radio Edit],turkish,0.723,0.756,3
Karma,Serhat Durmus,Karma,turkish,0.0663,0.789,0
İyi ki Doğdun,Can Bonomo,Aşktan ve Gariplikten,turkish,0.622,0.661,3
Infinity,Arem Ozguc;Arman Aydin;Jordan Rys,Infinity,turkish,0.339,0.916,0
Bir Dizi İz (2021 Tek Edit),Sagopa Kajmer,Tek,turkish,0.496,0.583,0
Kusursuz Gün,Çağrı Sinci,Çığ,turkish,0.693,0.468,6
Ölelim Mi Beraber,TNK,Manik Depresif,turkish,0.513,0.671,3
Şimdi Biraz Uyu,Suzan Hacigarip,Şimdi Biraz Uyu,turkish,0.459,0.393,4
O Olmasa,Yedinci Ev,İçine Düştüm,turkish,0.253,0.604,0
Düşündüm,Kezzo,Düşündüm,turkish,0.689,0.667,3
PAINBOYS,Kuty;Ege Boran;Lia Shine,PAINBOYS,turkish,0.228,0.667,0
Yetmiyor,Çilekeş,Y.O.K.,turkish,0.107,0.749,0
Yavrucanım - İyilikle Büyüsün,Sezen Aksu;Sertab Erener,Yavrucanım (İyilikle Büyüsün),turkish,0.438,0.231,4
Yazık Oldu Yarınlara,İlhan İrem,Dünden Yarına,turkish,0.691,0.555,3
ANTEN FREESTYLE (PLA4 INTRO),Khontkar,PLA4: THE VISION,turkish,0.301,0.487,4
İstasyon İnsanları,Teoman,Gönülçelen,turkish,0.523,0.447,6
Senin İçin,Sibel Can,Meşk,turkish,0.453,0.722,0
Bahar,Düşbaz,Güzel Günler,turkish,0.213,0.824,0
İZMİR CONFIDENTIAL,Khontkar;Bixi Blake,PLA4: THE VISION,turkish,0.644,0.598,3
Ateş Et,Motive,Makaveli,turkish,0.283,0.692,0
Kırmızı Bandana,No.1,Siyah Bayrak,turkish,0.647,0.827,3
Son Kale,Joker;Defkhan;Kurşun,Son Kale,turkish,0.333,0.92,0
Yağmurlar,Hüsnü Arkan;Feyza Eren,Yalnız Değiliz,turkish,0.235,0.393,4
Şehir,Allame;Ados,Anakronik,turkish,0.615,0.817,3
Ağla Halime,Pamela,Yara,turkish,0.437,0.787,0
Ölüm Kalım Günü,Hidra;No.1;Rapozof,Holigan,turkish,0.64,0.693,3
Bak Yeşil Yeşil,Emel Sayın,Türk Film Müzikleri,turkish,0.44,0.452,4
Koma Hali,Teoman,Gecenin Sonuna Yolculuk,turkish,0.667,0.561,3
Kimseye Etmem Şikayet,Müzeyyen Senar,Müzeyyen Senar Yayınlanmamış Şarkılar (Altın Arşiv Serisi),turkish,0.334,0.422,4
Çiçeklerde Bir Telaş Var - Remix,No.1,Çiçeklerde Bir Telaş Var (Remix),turkish,0.241,0.917,0
Nasıl Bilirdiniz,Stap,Yazı,turkish,0.477,0.421,4
Parayla Saadet Olmaz,Melek Mosso,Parayla Saadet Olmaz,turkish,0.643,0.705,3
Dedemin Anadol'u,Ceg,DMT,turkish,0.342,0.412,4
Bir Yalan Söyle Bana,Rota,Bir Yalan Söyle Bana,turkish,0.398,0.81,0
Hep Oturup Bekledim,Deniz Tekin,Hep Oturup Bekledim,turkish,0.658,0.394,6
YERDEN YÜKSEK,Contra;Anıl Piyancı,YERDEN YÜKSEK,turkish,0.726,0.685,3
Sevemezsin,Pera,En Güzel Mevsimim,turkish,0.503,0.554,3
Yüksel,Motive,Makaveli (Deluxe),turkish,0.0517,0.653,0
Ateş Et,Motive,Makaveli (Deluxe),turkish,0.3,0.701,0
Bardak Taşıyor,Can Bonomo,Ruhum Bela,turkish,0.879,0.8,3
Kudurtan Şehir,Hidra,Hoş Geldin Dünya Senin Evin,turkish,0.473,0.73,0
Mazi Kalbimde Bir Yaradır,Kargo;Dilek Türkan,Mazi Kalbimde Bir Yaradır,turkish,0.635,0.752,3
Merhamet,Hidra,Yenilmez,turkish,0.915,0.949,3
Her Şey Bitmiştir Artık,Rana Alagöz;Selçuk Alagöz,Biz Sizin Şarkılarınızla Büyüdük,turkish,0.891,0.663,3
Serim & Hepsi Geçti (Live @ Bostancı Gösteri Merkezi),Melike Şahin,Merhem: İlk Konserler (Live),turkish,0.103,0.465,4
Anormal,Cegıd,Delüzyon,turkish,0.471,0.672,0
Erkekler De Yanar,Nazan Öncel,Sokak Kızı,turkish,0.784,0.77,3
Slam Dunk,Patron,Slam Dunk,turkish,0.282,0.646,0
Nereye Uçar Turnalar - Remastered,Hüsnü Arkan,Bir Yalnızlık Ezgisi (Remastered),turkish,0.559,0.377,6
Nazar Değmesin,Gülşen,Of Of,turkish,0.468,0.504,0
Martılar,EDIS,Martılar,turkish,0.898,0.611,3
Imagine,Serhat Durmus;NOES,Imagine,turkish,0.0554,0.641,0
Yalan,Allame,Yalan,turkish,0.398,0.535,0
Back,Dj Mehmet Tekin,Back,turkish,0.386,0.974,0
Dostlarım,Tanju Okan,Bir Zamanlar (Best Of),turkish,0.473,0.613,0
Branda,Ravend,Branda,turkish,0.642,0.481,6
Run Away,Serhat Durmus,ME and U,turkish,0.206,0.631,0
Yaktım,Old G,Yola Çıktık Çoktan,turkish,0.555,0.786,3
LANETİM OL,İmpala;Rebossa,LANETİM OL,turkish,0.131,0.519,0
Bu Sabah Yağmur Var İstanbul'da,MFÖ,Ele Güne Karşı Yapayalnız,turkish,0.266,0.245,4
Cesaretim Yok,Yonca Evcimik,Abone,turkish,0.488,0.552,0
İhanetini Doldurdum,Resit Kemal;Lust,İhanetini Doldurdum,turkish,0.764,0.668,3
Kimsesiz,Yaşlı Amca,Akşamüstü,turkish,0.419,0.564,0
Gözü Karalım,Gülşen,Erkeksen,turkish,0.573,0.57,3
MATRIX,Spade427;Şehinşah,KARANFİL,turkish,0.645,0.503,3
Kır Düğünü,Emir Can İğrek,Ağır Roman,turkish,0.484,0.552,0
Her Gece,Vio;Tepki;Patron,"Yanyol, Vol. 1",turkish,0.683,0.753,3
Flex Man,Tankurt Manas,"Koleksiyon, Vol. 2",turkish,0.687,0.939,3
Ne Ekmek Ne De Su,Teoman,Teoman,turkish,0.672,0.571,3
Manyak,Stap,Kral,turkish,0.312,0.528,0
Öpünce geçer mi,Aspova,Öpünce geçer mi,turkish,0.518,0.488,6
Hangisi Doğru,Hayki,ICONIQUE,turkish,0.491,0.731,0
Sherlock Holmes - Tirat,Motive,Tirat,turkish,0.491,0.706,0
Toprak,Allame,Toprak,turkish,0.651,0.825,3
Sus Konuşma,Teoman,O,turkish,0.678,0.665,3
Kadınım,Levent Yüksel,Med Cezir,turkish,0.305,0.32,4
iyiden iyiye,Ali Katı,iyiden iyiye,turkish,0.802,0.62,3
Kukla,Rota,Kukla,turkish,0.0543,0.458,4
Kendimce,Sezen Aksu,Kendimce,turkish,0.903,0.513,3
Nefret,Arda Gezer;Şehinşah;SALİ,Episode 2,turkish,0.374,0.641,0
Beyoğlu,Nazan Öncel,Yan Yana Fotoğraf Çektirelim,turkish,0.637,0.764,3
Birini Bul Sakın Üşüme,Şekersiz,Birini Bul Sakın Üşüme,turkish,0.531,0.401,6
MUSALLAT,Hidra,MUSALLAT,turkish,0.4,0.82,0
Birini Bul Sakın Üşüme,Şekersiz,Peki Yasemin,turkish,0.531,0.401,6
Fiyasko,Anıl Piyancı,İzmir,turkish,0.81,0.673,3
nereye giderdim,Revart,nereye giderdim,turkish,0.64,0.787,3
Gezegen,Hidra;Hasip Aksu,Holigan,turkish,0.611,0.553,3
Harikalar Diyarında,No.1,Sen Kötü Bir Rüyasın,turkish,0.0801,0.564,0
İlla,Leman Sam,İlla,turkish,0.39,0.628,0
Beklerken Durakta,No.1,Beklerken Durakta,turkish,0.519,0.892,3
Uyuşana Dek,Ceg,DMT,turkish,0.387,0.537,0
Eski Bi' Numara,Mode XL,"Organize Oluyoruz, Vol. 3",turkish,0.595,0.723,3
Korkuyu Al İçimden,Eskitilmiş Yaz,Korkuyu Al İçimden,turkish,0.651,0.528,3
Değer mi?,Sezen Aksu,Git,turkish,0.683,0.858,3
Elbet - Live,Tan Taşçı,Söz & Müzik: Tan Taşçı (Live),turkish,0.396,0.421,4
Okyanus,Şebnem Ferah,Can Kırıkları,turkish,0.358,0.892,0
Aşık Olmak İstemem,Dolunay Obruk,Yalnızca,turkish,0.538,0.389,6
Zamparanın Ölümü (İkinci Ve Son Bölüm),Teoman,Gönülçelen,turkish,0.567,0.745,3
Hatıram Olsun,Linet,"Ahmet Selçuk İlkan Unutulmayan Şarkılar, Vol. 1 (40 Yıl, 40 Ses, 40 Nefes)",turkish,0.519,0.755,3
Şımarık,Tarkan,Ölürüm Sana,turkish,0.826,0.818,3
Gizli Aşk,Feride Hilal Akın;Hakan Tunçbilek,Gizli Aşk,turkish,0.178,0.71,0
Greatest,Onur Ormen;Tommygunnz,Greatest,turkish,0.61,0.748,3
Aşk Laftan Anlamaz,Cem Tuncer,Aşk Laftan Anlamaz (Orijinal Dizi Müzikleri),turkish,0.301,0.443,4
İllede Roman Olsun,Kibariye,Yeniden,turkish,0.748,0.721,3
Sür Ya Da Öl,Tepki,Sür Ya Da Öl,turkish,0.794,0.571,3
Karanfil,Aşkın Nur Yengi,Hesap Ver,turkish,0.203,0.207,4
Eylül,Yedinci Ev,İçine Düştüm,turkish,0.282,0.48,4
Dur Söyleme,Pinhani,Kediköy,turkish,0.245,0.676,0
Kaybım Var - Akustik,Tekir,Kaybım Var (Akustik),turkish,0.358,0.471,4
Güya,Emir Can İğrek,Ağır Roman,turkish,0.19,0.333,4
Hikaye,Aksan;Mavi,Illegal,turkish,0.186,0.523,0
Adıyaman,Kızılırmak,Gölge,turkish,0.459,0.365,4
Kehribar,Kargo,Gelecekle Randevum Var,turkish,0.677,0.428,6
Güzel Adam,Jehan Barbur,Sarı,turkish,0.23,0.216,4
My Feelings - Raaban Remix,Serhat Durmus;Raaban;Georgia Ku,My Feelings,turkish,0.369,0.716,0
Herkesler Tanır,Bahadır Sağlam,Herkesler Tanır,turkish,0.617,0.589,3
Sımsıkı Sıkı Sıkı,Kenan Doğulu,Sımsıkı Sıkı Sıkı,turkish,0.51,0.682,3
Olur Ya,Kıraç,Bir İstanbul Masalı (Orijinal Dizi Müzikleri),turkish,0.36,0.668,0
Aysel,Ozbi;Gülce Duru,Rakılı Live 1. Seri,turkish,0.339,0.649,0
Terlemeden Sevişenler,Teoman,Renkli Rüyalar Oteli,turkish,0.806,0.885,3
SİS,Khontkar;Bixi Blake,SİS,turkish,0.498,0.582,0
Nokta,Ersay Üner,Nokta,turkish,0.305,0.57,0
Kanunsuzlar,Saian,Başıbozuk 1,turkish,0.547,0.725,3
Bak Şu Adama Aşık Oldu,Ayla Algan,En İyileriyle Ayla Algan,turkish,0.792,0.594,3
İsterdim,Barış Akarsu,Islak Islak,turkish,0.5,0.585,3
Müptezel,Bağzıları,Müptezel,turkish,0.0949,0.442,4
Korkularıma Dair,Sokrat St,Kahve Kağıt ve Kalem,turkish,0.67,0.68,3
ŞAFAK OPERASYONU,Istanbul Trip;Maestro;Şam;Xir;Ashoo;Heja;No.1,ŞAFAK OPERASYONU,turkish,0.437,0.809,0
Hedefte,Hidra,Hedefte,turkish,0.341,0.803,0
Kaprislisin Sevgilim,Mirkelam,Mirkelam Joker,turkish,0.96,0.905,3
Anlat Bana,Şanışer;Alef High,12-15,turkish,0.363,0.625,0
Tertemiz Delirdim,Nasıl Derler Bilirsin,Tertemiz Delirdim,turkish,0.759,0.629,3
Peter Pan,Motive,Output Nr.1,turkish,0.416,0.655,0
Dünyaya Yazık,No.1,"Canımız Cehenneme, Pt. II",turkish,0.431,0.691,0
Bir Acı Türkü,Manuş Baba,İki Gözümün Çiçeği,turkish,0.514,0.273,6
Sonuna Kadar,Ceg;Fery,Trapanasyon,turkish,0.64,0.681,3
YERDEN YÜKSEK 2,Contra;Anıl Piyancı,YERDEN YÜKSEK,turkish,0.275,0.532,0
Sevdalılar Beni Anlar,Zara,Derin Aşk 4,turkish,0.451,0.723,0
Gamsız,Gece,Gece,turkish,0.544,0.612,3
Kimseler,Pera,Giz,turkish,0.58,0.343,6
Bu Gece Bizim,Grogi;Ceg;Tankurt Manas,Bu Gece Bizim,turkish,0.418,0.599,0
Gol,Malt,Kendi Adını Taşıyan İlk Albüm,turkish,0.743,0.849,3
Teker Teker,Motive,Output Nr.1,turkish,0.335,0.686,0
Feleğin Çemberine 40 Kurşun,Saian,Dilimizi Biliyor,turkish,0.732,0.785,3
Benzemez Kimse Sana,Müzeyyen Senar,Saklı Kayıtlar (1934 - 1996),turkish,0.464,0.442,4
Paramparça 2017,Teoman,Rock and Roll,turkish,0.64,0.579,3
Kara Saplantım,Kayahan,Son Şarkılarım,turkish,0.879,0.64,3
Rüyalar Gerçek Olsa,Emel Sayın,Yeşilçam Şarkıları Vol. 2 - Artık Sevmeyeceğim,turkish,0.539,0.523,3
Beni Anlamadın Ya,Kayahan,Odalarda Işıksızım,turkish,0.911,0.659,3
Amelia,Efemero,Amelia,turkish,0.191,0.78,0
Teri Meri,Yusuf Ekşioğlu,Teri Meri,turkish,0.341,0.834,0
Benmişim,Aspova,S Y N T H W A V E,turkish,0.398,0.612,0
Drugs,Dj Mehmet Tekin,Legend İs Back,turkish,0.485,0.825,0
Ben,MAW,BUZ,turkish,0.169,0.528,0
Yalancılar - Tirat,Ahiyan,Yalancılar (Tirat),turkish,0.694,0.631,3
BLACKBOX,Old G,BLACKBOX,turkish,0.523,0.589,3
Kış Yağmuru,Şanışer,Umut,turkish,0.498,0.592,0
Seyrüsefer,Ceylan Ertem;Melike Şahin,Seyrüsefer,turkish,0.468,0.298,4
Mavi,Barış Akarsu,Islak Islak,turkish,0.548,0.744,3
Nefes Alamam,Aspova,Matrix (Red),turkish,0.581,0.524,3
Korkusuz,Istanbul Trip;Şam;Maestro;Heja;Xir,110,turkish,0.576,0.593,3
Hiçbir Şeyim Yok,Khontkar,Hiçbir Şeyim Yok,turkish,0.156,0.756,0
Şans Değil,Spade427;Info,Şans Değil,turkish,0.692,0.791,3
Seni Bana Katsam,Neco,En İyileriyle Neco,turkish,0.604,0.477,6
Unutturamaz Seni Hiçbir Şey,Müzeyyen Senar,"Yayınlanmamış Şarkılar, Vol. 2",turkish,0.52,0.397,6
Bu Sabah,Şanışer;Sokrat St,LUDOVICO II,turkish,0.641,0.578,3
Haberin Yok Ölüyorum,Duman,Canlı,turkish,0.293,0.773,0
BBS,Keskin,BOZGUN,turkish,0.561,0.629,3
Kovdum,Ceylan Ertem,Yine De Amin,turkish,0.247,0.49,4
Drama Köprüsü,Can Gox,Yalnızım Ben,turkish,0.37,0.429,4
Rahatımı Bozamam,Ravend,Rahatımı Bozamam,turkish,0.38,0.492,4
Canım Çok Yanıyor,Umut Kaya,Gün Olur Devran Döner,turkish,0.602,0.83,3
Ona Söyle - Live,Tan Taşçı,Söz & Müzik: Tan Taşçı (Live),turkish,0.496,0.694,0
HAYALETLER,Büyük Ev Ablukada,FIRTINAYT,turkish,0.116,0.461,4
Sihirli Lamba,Taladro,Hülya,turkish,0.288,0.687,0
Saldır,Duman,Darmaduman,turkish,0.571,0.889,3
